绊按锅龋,己喊,楷飞措,芭林瘤开,item_7,item_8,item_9,item_10,item_11,item_12,给嘎冕俺岿荐,给嘎冕酒捞袍俺荐,,,,7,8,9,10,11,12
18374,M,55技~59技,500,,,,,0,1,5,17,,,,,,,,,
18430,F,50技~54技,210,0,0,0,0,1,0,5,17,,,,,,,,,
18602,F,20技~24技,540,,0,,,,1,5,17,,,,,,,,,
18755,M,45技~49技,100,0,0,0,0,0,1,5,17,,,,,,,,,
18781,F,25技~29技,75,1,0,0,0,0,0,5,17,,,,,,,,,
18839,F,50技~54技,75,0,,,,1,,5,17,,,,,,,,,
18912,M,50技~54技,610,0,1,0,0,0,,5,17,,,,,,,,,
19015,F,60技捞惑,100,0,0,0,1,0,0,5,17,,,,,,,,,
19075,F,20技~24技,49,1,,0,0,0,0,5,17,,,,,,,,,
19078,F,25技~29技,87,0,0,,1,0,,5,17,,,,,,,,,
19141,F,20技~24技,100,1,0,0,0,0,0,5,17,,,,,,,,,
19152,F,45技~49技,460,0,0,1,0,0,0,5,17,,,,,,,,,
19202,F,50技~54技,49,,,1,0,0,,5,17,,,,,,,,,
19273,F,30技~34技,55,0,0,0,0,0,1,5,17,,,,,,,,,
19322,F,50技~54技,210,0,1,0,0,0,0,5,17,,,,,,,,,
19346,F,50技~54技,60,0,,,,,1,5,17,,,,,,,,,
1383,F,55技~59技,100,0,0,0,0,0,2,5,16,,,,,,,,,
1491,F,55技~59技,460,2,0,0,0,0,0,5,16,,,,,,,,,
4097,M,45技~49技,55,,0,0,0,0,2,5,16,,,,,,,,,
4926,F,45技~49技,100,,,,2,,,5,16,,,,,,,,,
7068,F,40技~44技,460,0,,,2,,,5,16,,,,,,,,,
8503,F,35技~39技,16,,0,0,0,0,2,5,16,,,,,,,,,
9589,F,30技~34技,36,,2,0,,0,0,5,16,,,,,,,,,
9612,F,30技~34技,460,,0,0,,0,2,5,16,,,,,,,,,
9627,F,30技~34技,460,0,0,2,0,0,0,5,16,,,,,,,,,
9728,F,30技~34技,36,0,0,,,0,2,5,16,,,,,,,,,
9757,F,30技~34技,87,0,2,,0,0,0,5,16,,,,,,,,,
10068,F,25技~29技,210,2,0,0,0,,0,5,16,,,,,,,,,
11108,F,25技~29技,27,0,0,0,0,2,0,5,16,,,,,,,,,
11152,F,60技捞惑,100,0,0,2,0,0,0,5,16,,,,,,,,,
11822,F,55技~59技,100,0,0,0,2,0,0,5,16,,,,,,,,,
12974,F,55技~59技,610,0,0,2,0,0,0,5,16,,,,,,,,,
13490,M,30技~34技,540,0,0,0,0,0,2,5,16,,,,,,,,,
15044,F,30技~34技,460,2,0,0,0,0,0,5,16,,,,,,,,,
15402,F,60技捞惑,16,0,2,,,,,5,16,,,,,,,,,
15517,F,40技~44技,100,0,0,0,0,0,2,5,16,,,,,,,,,
16521,F,50技~54技,460,0,0,0,2,0,0,5,16,,,,,,,,,
16825,M,40技~44技,210,0,0,0,0,2,0,5,16,,,,,,,,,
17108,F,30技~34技,16,2,0,0,0,0,0,5,16,,,,,,,,,
17821,F,50技~54技,100,0,0,0,0,0,2,5,16,,,,,,,,,
17922,F,40技~44技,100,2,0,0,0,0,0,5,16,,,,,,,,,
17936,M,50技~54技,100,2,0,0,0,0,0,5,16,,,,,,,,,
18089,F,25技~29技,100,0,0,0,,2,0,5,16,,,,,,,,,
18499,F,35技~39技,55,,,,,,2,5,16,,,,,,,,,
19175,F,25技~29技,100,0,0,0,0,2,0,5,16,,,,,,,,,
19237,F,50技~54技,16,,,,,0,2,5,16,,,,,,,,,
2931,F,50技~54技,100,3,0,0,0,0,0,5,15,,,,,,,,,
4166,F,45技~49技,100,0,,0,,,3,5,15,,,,,,,,,
4474,F,45技~49技,55,3,0,0,0,0,0,5,15,,,,,,,,,
5772,F,40技~44技,100,3,0,0,0,0,0,5,15,,,,,,,,,
7324,F,40技~44技,210,0,0,0,0,3,0,5,15,,,,,,,,,
9022,F,35技~39技,460,3,0,,,,0,5,15,,,,,,,,,
9813,M,30技~34技,79,,,,0,0,3,5,15,,,,,,,,,
11290,F,30技~34技,100,3,0,0,0,,,5,15,,,,,,,,,
13788,F,35技~39技,540,3,0,0,0,,0,5,15,,,,,,,,,
13855,M,40技~44技,100,3,0,0,,0,0,5,15,,,,,,,,,
14334,F,25技~29技,100,3,0,,0,0,,5,15,,,,,,,,,
18734,F,20技~24技,49,3,0,0,0,0,,5,15,,,,,,,,,
19244,F,50技~54技,360,,0,0,0,0,3,5,15,,,,,,,,,
372,F,60技捞惑,100,0,1,1,0,0,0,4,16,,,,,,,,,
504,F,60技捞惑,49,0,1,0,0,0,1,4,16,,,,,,,,,
959,F,55技~59技,100,1,0,1,0,,,4,16,,,,,,,,,
1128,F,55技~59技,460,0,1,0,1,0,0,4,16,,,,,,,,,
1232,F,55技~59技,100,0,1,0,0,1,0,4,16,,,,,,,,,
1623,F,55技~59技,100,0,1,0,0,0,1,4,16,,,,,,,,,
1691,F,55技~59技,100,0,1,1,0,0,0,4,16,,,,,,,,,
1717,F,55技~59技,33,1,1,0,0,0,,4,16,,,,,,,,,
1831,F,55技~59技,610,1,0,1,0,0,0,4,16,,,,,,,,,
2004,F,50技~54技,100,1,1,0,0,0,0,4,16,,,,,,,,,
2347,F,50技~54技,210,0,0,1,0,1,0,4,16,,,,,,,,,
2470,F,50技~54技,210,1,,,1,,0,4,16,,,,,,,,,
2555,F,50技~54技,49,0,0,0,1,0,1,4,16,,,,,,,,,
2757,F,50技~54技,460,0,1,1,0,0,0,4,16,,,,,,,,,
2874,F,50技~54技,460,0,1,0,1,0,0,4,16,,,,,,,,,
3024,F,50技~54技,540,1,0,0,0,0,1,4,16,,,,,,,,,
3063,F,50技~54技,100,0,0,0,0,1,1,4,16,,,,,,,,,
3315,M,50技~54技,410,1,0,0,0,1,0,4,16,,,,,,,,,
3392,F,50技~54技,100,1,0,0,0,0,1,4,16,,,,,,,,,
3444,F,50技~54技,100,0,1,0,1,0,0,4,16,,,,,,,,,
3714,M,45技~49技,55,1,0,0,0,1,0,4,16,,,,,,,,,
3782,F,45技~49技,610,0,0,0,0,1,1,4,16,,,,,,,,,
4145,F,45技~49技,210,0,0,0,0,1,1,4,16,,,,,,,,,
4147,F,45技~49技,49,1,0,,0,0,1,4,16,,,,,,,,,
4304,F,45技~49技,610,1,0,0,1,0,0,4,16,,,,,,,,,
4390,F,45技~49技,240,1,1,,0,0,,4,16,,,,,,,,,
4473,F,45技~49技,100,0,1,0,0,1,0,4,16,,,,,,,,,
4565,F,45技~49技,210,0,0,0,0,1,1,4,16,,,,,,,,,
4577,F,45技~49技,100,0,0,1,0,0,1,4,16,,,,,,,,,
4802,F,45技~49技,100,0,0,0,0,1,1,4,16,,,,,,,,,
5339,F,45技~49技,360,0,0,0,1,1,0,4,16,,,,,,,,,
5610,F,45技~49技,24,0,,0,1,1,0,4,16,,,,,,,,,
5641,F,45技~49技,210,1,0,0,0,0,1,4,16,,,,,,,,,
5669,F,45技~49技,360,1,0,0,1,0,0,4,16,,,,,,,,,
5765,F,40技~44技,100,0,0,1,0,1,0,4,16,,,,,,,,,
6128,F,40技~44技,460,1,0,0,0,1,0,4,16,,,,,,,,,
6221,M,40技~44技,610,0,0,0,1,0,1,4,16,,,,,,,,,
6862,F,40技~44技,49,1,0,0,1,,0,4,16,,,,,,,,,
6961,M,40技~44技,460,1,0,1,0,0,,4,16,,,,,,,,,
7276,F,40技~44技,270,,1,1,0,0,0,4,16,,,,,,,,,
7514,F,40技~44技,410,0,0,0,1,1,0,4,16,,,,,,,,,
8268,F,35技~39技,69,0,0,0,1,0,1,4,16,,,,,,,,,
8276,F,35技~39技,210,0,0,1,1,0,0,4,16,,,,,,,,,
8403,F,35技~39技,13,,,0,,1,1,4,16,,,,,,,,,
8447,F,35技~39技,340,0,,,,1,1,4,16,,,,,,,,,
8581,F,35技~39技,460,1,0,0,0,0,1,4,16,,,,,,,,,
8612,F,35技~39技,460,0,1,0,1,0,0,4,16,,,,,,,,,
8644,F,35技~39技,100,0,0,0,0,1,1,4,16,,,,,,,,,
8769,M,35技~39技,340,0,1,1,0,0,0,4,16,,,,,,,,,
9449,F,30技~34技,100,1,0,0,0,0,1,4,16,,,,,,,,,
9683,F,30技~34技,210,0,0,0,1,1,0,4,16,,,,,,,,,
9776,F,30技~34技,100,0,1,1,0,0,0,4,16,,,,,,,,,
10106,F,55技~59技,500,0,1,0,0,0,1,4,16,,,,,,,,,
10536,F,50技~54技,49,0,1,0,1,0,0,4,16,,,,,,,,,
10651,M,50技~54技,100,0,1,0,0,0,1,4,16,,,,,,,,,
10747,F,30技~34技,82,0,0,0,0,1,1,4,16,,,,,,,,,
10777,F,35技~39技,55,1,1,0,0,0,0,4,16,,,,,,,,,
10791,F,50技~54技,100,0,0,0,1,1,0,4,16,,,,,,,,,
11172,F,40技~44技,85,1,0,0,0,0,1,4,16,,,,,,,,,
11518,F,30技~34技,100,1,0,0,1,0,0,4,16,,,,,,,,,
11576,F,50技~54技,16,0,1,0,0,1,,4,16,,,,,,,,,
11614,M,55技~59技,100,1,0,,1,0,0,4,16,,,,,,,,,
11980,F,25技~29技,33,1,1,0,0,0,0,4,16,,,,,,,,,
12046,F,60技捞惑,87,0,1,1,,0,0,4,16,,,,,,,,,
12070,F,55技~59技,100,0,1,0,0,0,1,4,16,,,,,,,,,
12389,M,50技~54技,100,1,0,0,0,1,0,4,16,,,,,,,,,
12586,F,45技~49技,100,0,0,0,0,1,1,4,16,,,,,,,,,
12877,F,50技~54技,210,1,1,0,0,0,0,4,16,,,,,,,,,
12956,F,25技~29技,20,0,1,0,1,0,0,4,16,,,,,,,,,
13347,F,50技~54技,500,1,0,0,1,0,0,4,16,,,,,,,,,
13349,M,50技~54技,500,,,,1,,1,4,16,,,,,,,,,
13362,F,55技~59技,460,0,0,0,0,1,1,4,16,,,,,,,,,
13401,F,25技~29技,500,1,1,0,0,0,0,4,16,,,,,,,,,
13473,M,45技~49技,69,0,0,0,1,1,0,4,16,,,,,,,,,
13476,M,45技~49技,610,1,0,1,0,0,0,4,16,,,,,,,,,
13580,F,25技~29技,13,1,0,1,0,0,0,4,16,,,,,,,,,
13676,F,40技~44技,270,0,0,1,0,0,1,4,16,,,,,,,,,
13890,F,40技~44技,27,0,1,0,0,1,0,4,16,,,,,,,,,
13930,M,45技~49技,460,1,0,1,,0,0,4,16,,,,,,,,,
14443,F,25技~29技,60,1,0,0,1,0,0,4,16,,,,,,,,,
14491,M,25技~29技,340,1,0,1,0,,0,4,16,,,,,,,,,
14698,M,30技~34技,410,0,0,0,1,0,1,4,16,,,,,,,,,
14751,M,30技~34技,100,0,0,0,0,1,1,4,16,,,,,,,,,
14829,F,60技捞惑,55,0,1,0,1,0,0,4,16,,,,,,,,,
14909,F,30技~34技,16,0,0,0,1,0,1,4,16,,,,,,,,,
15028,F,50技~54技,100,0,1,0,0,1,0,4,16,,,,,,,,,
15164,F,45技~49技,100,0,0,1,1,0,,4,16,,,,,,,,,
15296,F,25技~29技,24,1,0,0,1,0,0,4,16,,,,,,,,,
15297,F,35技~39技,210,1,0,0,0,0,1,4,16,,,,,,,,,
15306,F,30技~34技,100,0,0,1,0,1,0,4,16,,,,,,,,,
15309,F,35技~39技,310,1,1,0,0,0,0,4,16,,,,,,,,,
15315,M,25技~29技,100,0,1,,0,1,0,4,16,,,,,,,,,
15361,M,45技~49技,540,0,0,0,0,1,1,4,16,,,,,,,,,
15442,F,60技捞惑,100,0,,0,0,1,1,4,16,,,,,,,,,
15534,F,25技~29技,47,1,0,0,0,0,1,4,16,,,,,,,,,
15596,F,45技~49技,610,,0,,1,,1,4,16,,,,,,,,,
15645,F,45技~49技,500,1,0,0,0,1,0,4,16,,,,,,,,,
16028,F,40技~44技,570,1,0,1,0,0,0,4,16,,,,,,,,,
16061,F,30技~34技,65,0,0,0,1,1,0,4,16,,,,,,,,,
16064,F,20技~24技,100,1,,1,0,0,0,4,16,,,,,,,,,
16225,F,45技~49技,100,1,1,0,0,0,0,4,16,,,,,,,,,
16264,F,20技~24技,49,1,0,1,0,0,0,4,16,,,,,,,,,
16274,F,55技~59技,540,0,0,0,1,1,0,4,16,,,,,,,,,
16358,F,30技~34技,49,1,1,,0,0,,4,16,,,,,,,,,
16490,F,35技~39技,100,1,0,0,0,0,1,4,16,,,,,,,,,
16645,F,60技捞惑,24,,0,,,1,1,4,16,,,,,,,,,
16693,F,35技~39技,100,1,,,,1,,4,16,,,,,,,,,
16707,F,40技~44技,100,,0,1,1,0,0,4,16,,,,,,,,,
16794,F,25技~29技,75,1,0,0,1,,0,4,16,,,,,,,,,
16802,M,50技~54技,39,0,0,0,1,0,1,4,16,,,,,,,,,
16964,M,30技~34技,27,1,0,0,0,1,0,4,16,,,,,,,,,
17085,M,50技~54技,610,,0,1,0,1,0,4,16,,,,,,,,,
17095,M,25技~29技,500,1,0,1,0,0,0,4,16,,,,,,,,,
17110,F,20技~24技,16,0,1,0,1,0,,4,16,,,,,,,,,
17543,F,25技~29技,33,0,1,0,0,0,1,4,16,,,,,,,,,
17672,F,45技~49技,100,0,0,1,0,1,0,4,16,,,,,,,,,
17880,F,45技~49技,500,0,1,1,0,0,0,4,16,,,,,,,,,
17901,F,45技~49技,270,1,1,0,0,0,0,4,16,,,,,,,,,
17943,F,55技~59技,310,0,0,0,,1,1,4,16,,,,,,,,,
18141,F,35技~39技,100,0,1,1,0,0,0,4,16,,,,,,,,,
18159,F,50技~54技,500,0,0,0,0,1,1,4,16,,,,,,,,,
18320,F,50技~54技,45,1,1,0,0,0,0,4,16,,,,,,,,,
18434,F,40技~44技,100,0,0,1,0,1,0,4,16,,,,,,,,,
18571,F,20技~24技,100,1,0,0,0,1,0,4,16,,,,,,,,,
18596,F,40技~44技,460,1,0,1,0,0,0,4,16,,,,,,,,,
18690,F,40技~44技,360,0,,1,0,,1,4,16,,,,,,,,,
18747,F,50技~54技,210,0,1,1,0,0,0,4,16,,,,,,,,,
18934,F,19技捞窍,55,1,1,0,,0,,4,16,,,,,,,,,
18974,M,50技~54技,100,0,1,1,0,0,0,4,16,,,,,,,,,
19041,F,35技~39技,360,,,0,0,1,1,4,16,,,,,,,,,
19056,M,30技~34技,100,1,0,0,1,0,0,4,16,,,,,,,,,
19059,F,20技~24技,460,1,0,0,1,0,0,4,16,,,,,,,,,
19224,F,60技捞惑,100,,1,1,,0,,4,16,,,,,,,,,
23,M,60技捞惑,55,0,1,2,0,0,0,4,15,,,,,,,,,
24,M,60技捞惑,43,0,2,1,0,0,0,4,15,,,,,,,,,
128,F,60技捞惑,60,2,0,1,0,,0,4,15,,,,,,,,,
1054,F,55技~59技,55,1,0,0,0,0,2,4,15,,,,,,,,,
1195,F,55技~59技,100,1,2,0,,0,0,4,15,,,,,,,,,
1502,F,55技~59技,460,1,0,0,2,0,0,4,15,,,,,,,,,
2124,F,50技~54技,460,1,2,0,0,0,0,4,15,,,,,,,,,
2158,F,50技~54技,460,0,0,0,0,2,1,4,15,,,,,,,,,
2364,F,50技~54技,100,0,0,0,1,0,2,4,15,,,,,,,,,
2379,F,50技~54技,100,0,1,0,0,0,2,4,15,,,,,,,,,
2417,F,50技~54技,72,,0,0,0,1,2,4,15,,,,,,,,,
2742,M,50技~54技,440,0,,0,1,2,0,4,15,,,,,,,,,
3197,F,50技~54技,85,0,0,0,1,0,2,4,15,,,,,,,,,
3551,F,45技~49技,10,1,2,0,0,0,0,4,15,,,,,,,,,
3751,F,45技~49技,460,2,0,0,0,0,1,4,15,,,,,,,,,
3919,F,45技~49技,55,0,1,0,2,0,0,4,15,,,,,,,,,
3935,F,45技~49技,100,0,2,0,1,0,0,4,15,,,,,,,,,
3974,F,45技~49技,100,2,,0,1,0,0,4,15,,,,,,,,,
4523,M,45技~49技,210,0,0,0,2,1,0,4,15,,,,,,,,,
4558,F,45技~49技,610,1,2,0,0,0,0,4,15,,,,,,,,,
4625,F,45技~49技,210,1,0,2,0,0,0,4,15,,,,,,,,,
4791,F,45技~49技,55,0,1,2,0,0,0,4,15,,,,,,,,,
5348,F,45技~49技,460,0,1,2,0,0,0,4,15,,,,,,,,,
6375,F,40技~44技,540,0,0,1,0,0,2,4,15,,,,,,,,,
6833,F,40技~44技,460,1,0,2,0,0,0,4,15,,,,,,,,,
6988,M,40技~44技,100,0,0,1,0,0,2,4,15,,,,,,,,,
7142,F,40技~44技,440,2,1,0,0,,0,4,15,,,,,,,,,
7226,M,40技~44技,52,0,,0,0,1,2,4,15,,,,,,,,,
7335,F,40技~44技,460,,0,0,0,2,1,4,15,,,,,,,,,
7378,F,40技~44技,16,0,1,0,0,2,0,4,15,,,,,,,,,
7502,F,40技~44技,100,0,1,2,,,0,4,15,,,,,,,,,
7548,F,40技~44技,100,2,1,0,0,0,0,4,15,,,,,,,,,
7551,F,40技~44技,100,0,0,,0,2,1,4,15,,,,,,,,,
7936,M,35技~39技,20,0,2,1,0,0,0,4,15,,,,,,,,,
7985,F,35技~39技,100,0,0,0,1,0,2,4,15,,,,,,,,,
8780,M,35技~39技,410,2,,,1,,0,4,15,,,,,,,,,
8977,M,35技~39技,540,0,0,2,0,0,1,4,15,,,,,,,,,
9092,F,35技~39技,82,1,0,2,0,0,0,4,15,,,,,,,,,
9139,M,35技~39技,360,1,2,0,,,,4,15,,,,,,,,,
9253,F,35技~39技,100,,1,2,0,0,0,4,15,,,,,,,,,
9518,F,30技~34技,100,2,1,0,0,0,0,4,15,,,,,,,,,
9714,F,30技~34技,100,0,0,,0,2,1,4,15,,,,,,,,,
9735,F,30技~34技,310,0,1,0,,2,0,4,15,,,,,,,,,
9811,F,30技~34技,460,2,,,,1,0,4,15,,,,,,,,,
9941,F,35技~39技,10,2,0,0,0,1,0,4,15,,,,,,,,,
10929,F,25技~29技,10,0,0,1,0,0,2,4,15,,,,,,,,,
11301,F,45技~49技,460,0,1,0,0,2,0,4,15,,,,,,,,,
11386,F,40技~44技,100,0,1,0,0,0,2,4,15,,,,,,,,,
11456,F,50技~54技,270,0,0,1,0,0,2,4,15,,,,,,,,,
12317,F,45技~49技,100,0,2,,0,0,1,4,15,,,,,,,,,
12501,F,30技~34技,460,1,2,0,0,0,0,4,15,,,,,,,,,
12795,F,40技~44技,540,0,0,0,1,0,2,4,15,,,,,,,,,
13054,F,30技~34技,87,,1,2,0,0,0,4,15,,,,,,,,,
13503,F,60技捞惑,610,1,2,,,0,0,4,15,,,,,,,,,
13705,F,50技~54技,100,1,2,0,0,0,0,4,15,,,,,,,,,
13758,F,25技~29技,43,1,0,0,0,2,0,4,15,,,,,,,,,
14335,F,35技~39技,340,0,0,0,0,2,1,4,15,,,,,,,,,
14646,F,45技~49技,13,2,1,0,0,0,0,4,15,,,,,,,,,
14769,F,30技~34技,45,2,1,0,0,0,0,4,15,,,,,,,,,
14776,F,45技~49技,100,0,0,0,0,1,2,4,15,,,,,,,,,
14915,F,40技~44技,100,0,0,2,0,0,1,4,15,,,,,,,,,
15266,F,35技~39技,100,1,0,,,2,,4,15,,,,,,,,,
15272,F,20技~24技,100,2,0,1,0,0,0,4,15,,,,,,,,,
15290,F,50技~54技,100,1,2,0,0,0,0,4,15,,,,,,,,,
15308,M,45技~49技,540,1,0,2,0,0,0,4,15,,,,,,,,,
15868,F,30技~34技,39,2,1,0,0,0,0,4,15,,,,,,,,,
16253,F,40技~44技,49,0,2,0,0,0,1,4,15,,,,,,,,,
16386,M,20技~24技,610,0,0,1,2,0,,4,15,,,,,,,,,
16565,F,55技~59技,13,0,2,1,0,0,0,4,15,,,,,,,,,
16656,F,40技~44技,100,0,0,0,2,0,1,4,15,,,,,,,,,
16675,F,30技~34技,310,0,1,0,0,2,0,4,15,,,,,,,,,
16723,F,40技~44技,500,2,0,1,0,0,0,4,15,,,,,,,,,
16799,F,20技~24技,52,0,1,2,0,0,0,4,15,,,,,,,,,
16933,F,40技~44技,310,0,0,1,0,2,0,4,15,,,,,,,,,
16965,F,55技~59技,13,2,0,0,1,0,0,4,15,,,,,,,,,
18023,M,30技~34技,27,0,0,2,0,0,1,4,15,,,,,,,,,
18100,M,50技~54技,210,2,0,0,0,1,,4,15,,,,,,,,,
18281,F,40技~44技,100,2,1,0,0,0,0,4,15,,,,,,,,,
18910,F,40技~44技,500,,0,0,0,1,2,4,15,,,,,,,,,
18913,M,40技~44技,49,2,1,,,,,4,15,,,,,,,,,
19193,F,60技捞惑,16,0,0,2,1,,,4,15,,,,,,,,,
40,M,60技捞惑,100,2,2,0,0,0,0,4,14,,,,,,,,,
612,F,60技捞惑,36,0,2,0,2,0,,4,14,,,,,,,,,
856,F,55技~59技,100,3,1,0,,0,0,4,14,,,,,,,,,
1193,F,55技~59技,49,3,1,0,0,0,,4,14,,,,,,,,,
1332,F,55技~59技,100,0,3,0,0,1,0,4,14,,,,,,,,,
1532,F,55技~59技,100,2,2,0,0,0,0,4,14,,,,,,,,,
1740,F,55技~59技,16,2,2,0,0,0,0,4,14,,,,,,,,,
2059,F,50技~54技,100,0,0,1,0,0,3,4,14,,,,,,,,,
2219,F,50技~54技,100,3,0,0,0,0,1,4,14,,,,,,,,,
3520,F,45技~49技,55,2,0,,2,0,,4,14,,,,,,,,,
3885,M,45技~49技,100,2,2,0,0,0,0,4,14,,,,,,,,,
5095,F,45技~49技,610,0,,,,3,1,4,14,,,,,,,,,
5448,F,45技~49技,210,2,0,0,2,0,0,4,14,,,,,,,,,
5570,M,45技~49技,16,3,0,0,0,0,1,4,14,,,,,,,,,
6113,F,40技~44技,500,1,3,0,0,,0,4,14,,,,,,,,,
6754,F,40技~44技,210,2,2,,0,,0,4,14,,,,,,,,,
7213,F,40技~44技,33,0,2,0,0,0,2,4,14,,,,,,,,,
7228,M,40技~44技,570,2,2,0,0,0,0,4,14,,,,,,,,,
7390,F,40技~44技,100,0,0,0,2,2,0,4,14,,,,,,,,,
7686,F,40技~44技,540,3,0,0,1,0,0,4,14,,,,,,,,,
8972,F,35技~39技,460,,,0,0,2,2,4,14,,,,,,,,,
9476,F,30技~34技,55,0,0,0,0,2,2,4,14,,,,,,,,,
9506,F,30技~34技,100,2,0,2,0,0,0,4,14,,,,,,,,,
9799,F,30技~34技,100,2,2,0,0,0,0,4,14,,,,,,,,,
9838,F,30技~34技,100,2,2,0,,0,0,4,14,,,,,,,,,
12320,F,30技~34技,100,2,2,,0,0,,4,14,,,,,,,,,
13108,M,60技捞惑,210,2,2,0,,0,0,4,14,,,,,,,,,
13193,F,35技~39技,75,2,2,,0,0,0,4,14,,,,,,,,,
13669,F,45技~49技,500,3,1,0,0,,0,4,14,,,,,,,,,
15932,F,60技捞惑,500,0,2,0,2,,,4,14,,,,,,,,,
16741,F,35技~39技,500,3,1,0,0,,0,4,14,,,,,,,,,
16906,F,45技~49技,55,2,2,0,0,0,0,4,14,,,,,,,,,
16957,M,30技~34技,36,2,,,,2,,4,14,,,,,,,,,
17638,F,50技~54技,100,0,1,0,3,0,0,4,14,,,,,,,,,
17787,F,60技捞惑,55,0,3,1,,0,0,4,14,,,,,,,,,
18462,F,35技~39技,100,3,0,,0,,1,4,14,,,,,,,,,
18479,F,20技~24技,460,0,0,1,0,0,3,4,14,,,,,,,,,
18507,F,20技~24技,13,2,2,0,0,0,0,4,14,,,,,,,,,
18852,F,50技~54技,210,2,2,,0,0,0,4,14,,,,,,,,,
18977,F,20技~24技,20,3,0,,,1,,4,14,,,,,,,,,
19095,M,25技~29技,460,2,2,,,,0,4,14,,,,,,,,,
19238,F,50技~54技,60,3,1,,,,0,4,14,,,,,,,,,
351,F,60技捞惑,100,3,2,,0,,0,4,13,,,,,,,,,
2833,F,50技~54技,500,3,2,,,0,0,4,13,,,,,,,,,
4924,F,45技~49技,55,3,0,2,0,0,0,4,13,,,,,,,,,
6510,F,40技~44技,60,,0,0,0,3,2,4,13,,,,,,,,,
7008,F,40技~44技,60,3,2,0,0,0,0,4,13,,,,,,,,,
8376,M,35技~39技,60,0,0,0,0,2,3,4,13,,,,,,,,,
9845,F,30技~34技,100,0,0,3,0,2,0,4,13,,,,,,,,,
10489,F,30技~34技,210,2,,0,,0,3,4,13,,,,,,,,,
10718,M,20技~24技,100,,,,0,2,3,4,13,,,,,,,,,
11036,F,50技~54技,27,0,3,0,2,0,0,4,13,,,,,,,,,
12771,F,35技~39技,100,2,0,0,0,3,0,4,13,,,,,,,,,
13885,F,25技~29技,310,2,3,0,0,0,0,4,13,,,,,,,,,
14551,F,30技~34技,100,2,3,0,,,0,4,13,,,,,,,,,
18432,F,30技~34技,100,3,2,0,0,0,0,4,13,,,,,,,,,
19323,F,20技~24技,100,0,0,2,0,3,0,4,13,,,,,,,,,
3398,F,50技~54技,270,3,3,0,0,0,0,4,12,,,,,,,,,
11020,M,45技~49技,100,3,3,0,0,0,0,4,12,,,,,,,,,
15575,F,20技~24技,100,3,3,0,0,,,4,12,,,,,,,,,
17438,F,25技~29技,72,3,3,0,0,0,0,4,12,,,,,,,,,
18784,M,35技~39技,100,3,3,0,0,0,0,4,12,,,,,,,,,
19353,F,20技~24技,570,3,3,0,0,0,,4,12,,,,,,,,,
5,M,60技捞惑,100,,,,3,3,3,3,9,,,,,,,,,
1463,F,55技~59技,270,3,3,3,,0,,3,9,,,,,,,,,
4232,F,45技~49技,60,3,0,3,3,0,0,3,9,,,,,,,,,
4471,F,45技~49技,100,0,,,3,3,3,3,9,,,,,,,,,
10465,F,60技捞惑,69,,3,3,3,0,,3,9,,,,,,,,,
11969,F,45技~49技,20,3,3,3,0,0,0,3,9,,,,,,,,,
12751,F,40技~44技,100,3,3,3,0,0,0,3,9,,,,,,,,,
15840,F,30技~34技,100,0,0,0,3,3,3,3,9,,,,,,,,,
18525,F,40技~44技,100,3,3,3,0,,,3,9,,,,,,,,,
74,F,60技捞惑,55,0,0,1,1,1,0,3,15,,,,,,,,,
132,F,60技捞惑,100,1,0,0,0,1,1,3,15,,,,,,,,,
142,F,60技捞惑,100,1,,,,1,1,3,15,,,,,,,,,
825,F,55技~59技,500,1,1,1,0,,0,3,15,,,,,,,,,
849,F,55技~59技,270,1,1,1,0,0,0,3,15,,,,,,,,,
1120,F,55技~59技,100,1,0,1,1,0,,3,15,,,,,,,,,
1249,M,55技~59技,49,1,0,0,1,1,0,3,15,,,,,,,,,
1533,F,55技~59技,100,0,1,0,0,1,1,3,15,,,,,,,,,
1647,F,55技~59技,460,1,0,0,1,0,1,3,15,,,,,,,,,
1772,F,55技~59技,340,1,1,1,0,0,0,3,15,,,,,,,,,
1841,F,55技~59技,100,1,1,1,,,0,3,15,,,,,,,,,
2066,M,50技~54技,270,0,1,0,0,1,1,3,15,,,,,,,,,
2099,F,50技~54技,540,1,0,1,0,1,0,3,15,,,,,,,,,
2173,F,50技~54技,100,0,0,0,1,1,1,3,15,,,,,,,,,
2322,F,50技~54技,100,1,0,1,1,0,0,3,15,,,,,,,,,
2672,F,50技~54技,210,0,0,0,1,1,1,3,15,,,,,,,,,
2677,F,50技~54技,410,0,0,0,1,1,1,3,15,,,,,,,,,
3462,F,50技~54技,460,0,0,1,1,0,1,3,15,,,,,,,,,
3509,F,50技~54技,43,0,0,1,1,0,1,3,15,,,,,,,,,
3635,F,45技~49技,610,1,1,0,0,1,,3,15,,,,,,,,,
3692,F,45技~49技,100,1,0,0,1,1,0,3,15,,,,,,,,,
3748,F,45技~49技,100,0,1,0,1,0,1,3,15,,,,,,,,,
3813,M,45技~49技,100,1,1,1,0,0,0,3,15,,,,,,,,,
3873,F,45技~49技,16,1,1,1,0,0,0,3,15,,,,,,,,,
4046,F,45技~49技,210,1,0,0,1,1,0,3,15,,,,,,,,,
4456,F,45技~49技,100,1,0,1,0,0,1,3,15,,,,,,,,,
4870,F,45技~49技,270,1,0,1,1,0,0,3,15,,,,,,,,,
